,mes,uf,gasto
1850,2012-04-01,Espírito Santo,17.05261759
1851,2012-05-01,Espírito Santo,18.723134379999998
1852,2012-06-01,Espírito Santo,18.13786029
1853,2012-07-01,Espírito Santo,19.88077872
1854,2012-08-01,Espírito Santo,19.37550224
1855,2012-09-01,Espírito Santo,19.258247920000002
1856,2012-10-01,Espírito Santo,19.20034035
1857,2012-11-01,Espírito Santo,17.95688669
1858,2012-12-01,Espírito Santo,18.264308059999998
1859,2013-01-01,Espírito Santo,19.12332052
1860,2013-02-01,Espírito Santo,17.94135817
1861,2013-03-01,Espírito Santo,19.869295440000002
1862,2013-04-01,Espírito Santo,19.89029523
1863,2013-05-01,Espírito Santo,19.97977302
1864,2013-06-01,Espírito Santo,19.406981920000003
1865,2013-07-01,Espírito Santo,20.365841760000002
1866,2013-08-01,Espírito Santo,20.87655266
1867,2013-09-01,Espírito Santo,19.75834574
1868,2013-10-01,Espírito Santo,21.1459268
1869,2013-11-01,Espírito Santo,19.684239719999997
1870,2013-12-01,Espírito Santo,18.86888232
1871,2014-01-01,Espírito Santo,19.44701621
1872,2014-02-01,Espírito Santo,19.41198568
1873,2014-03-01,Espírito Santo,20.97796339
1874,2014-04-01,Espírito Santo,20.3726583
1875,2014-05-01,Espírito Santo,22.330461670000002
1876,2014-06-01,Espírito Santo,21.090092170000002
1877,2014-07-01,Espírito Santo,21.98216959
1878,2014-08-01,Espírito Santo,22.80498755
1879,2014-09-01,Espírito Santo,21.86310385
1880,2014-10-01,Espírito Santo,22.52236857
1881,2014-11-01,Espírito Santo,21.38948683
1882,2014-12-01,Espírito Santo,20.805510820000002
1883,2015-01-01,Espírito Santo,21.10626386
1884,2015-02-01,Espírito Santo,20.05126768
1885,2015-03-01,Espírito Santo,24.110409949999998
1886,2015-04-01,Espírito Santo,21.302634649999998
1887,2015-05-01,Espírito Santo,22.841140149999998
1888,2015-06-01,Espírito Santo,22.570531170000002
1889,2015-07-01,Espírito Santo,25.126290219999998
1890,2015-08-01,Espírito Santo,23.28486041
1891,2015-09-01,Espírito Santo,22.39718109
1892,2015-10-01,Espírito Santo,23.69742039
1893,2015-11-01,Espírito Santo,22.83410187
1894,2015-12-01,Espírito Santo,22.484167739999997
1895,2016-01-01,Espírito Santo,23.55531586
1896,2016-02-01,Espírito Santo,22.3361373
1897,2016-03-01,Espírito Santo,26.42049656
1898,2016-04-01,Espírito Santo,24.3557075
1899,2016-05-01,Espírito Santo,26.58094754
1900,2016-06-01,Espírito Santo,24.89177442
1901,2016-07-01,Espírito Santo,26.24315441
1902,2016-08-01,Espírito Santo,26.13601492
1903,2016-09-01,Espírito Santo,23.78287202
1904,2016-10-01,Espírito Santo,24.71663341
1905,2016-11-01,Espírito Santo,24.40927146
1906,2016-12-01,Espírito Santo,25.30491968
1907,2017-01-01,Espírito Santo,24.96155027
1908,2017-02-01,Espírito Santo,22.510666960000002
1909,2017-03-01,Espírito Santo,27.03540752
1910,2017-04-01,Espírito Santo,24.90081695
1911,2017-05-01,Espírito Santo,26.7079934
1912,2017-06-01,Espírito Santo,25.313642379999997
1913,2017-07-01,Espírito Santo,26.0219255
1914,2017-08-01,Espírito Santo,26.797874699999998
1915,2017-09-01,Espírito Santo,25.33630529
1916,2017-10-01,Espírito Santo,26.87583629
1917,2017-11-01,Espírito Santo,25.257656899999997
1918,2017-12-01,Espírito Santo,24.27612139
1919,2018-01-01,Espírito Santo,25.48024819
1920,2018-02-01,Espírito Santo,22.68667267
1921,2018-03-01,Espírito Santo,25.26672961
1922,2018-04-01,Espírito Santo,25.97510639
1923,2018-05-01,Espírito Santo,27.44456456
1924,2018-06-01,Espírito Santo,24.44462213
1925,2018-07-01,Espírito Santo,25.71679637
1926,2018-08-01,Espírito Santo,25.49852261
1927,2018-09-01,Espírito Santo,24.33822714
1928,2018-10-01,Espírito Santo,26.15884599
1929,2018-11-01,Espírito Santo,24.67166441
1930,2018-12-01,Espírito Santo,24.68368586
1931,2019-01-01,Espírito Santo,25.20103931
1932,2019-02-01,Espírito Santo,24.71017175
1933,2019-03-01,Espírito Santo,26.74072797
1934,2019-04-01,Espírito Santo,25.9810584
1935,2019-05-01,Espírito Santo,28.690916870000002
1936,2019-06-01,Espírito Santo,25.93688897
1937,2019-07-01,Espírito Santo,28.55051279
1938,2019-08-01,Espírito Santo,29.29872179
1939,2019-09-01,Espírito Santo,27.4292694
1940,2019-10-01,Espírito Santo,29.709557399999998
1941,2019-11-01,Espírito Santo,26.2366364
1942,2019-12-01,Espírito Santo,25.163041420000003
1943,2020-01-01,Espírito Santo,27.53355066
1944,2020-02-01,Espírito Santo,26.54280284
1945,2020-03-01,Espírito Santo,26.55568868
1946,2020-04-01,Espírito Santo,23.73572464
1947,2020-05-01,Espírito Santo,28.61468375
1948,2020-06-01,Espírito Santo,27.45086516
1949,2020-07-01,Espírito Santo,27.46047547
1950,2008-02-01,Rio Grande do Norte,9.11010887
1951,2008-03-01,Rio Grande do Norte,10.126626539999998
1952,2008-04-01,Rio Grande do Norte,10.96423485
1953,2008-05-01,Rio Grande do Norte,11.03287123
1954,2008-06-01,Rio Grande do Norte,10.45059908
1955,2008-07-01,Rio Grande do Norte,11.11905352
1956,2008-08-01,Rio Grande do Norte,10.81284019
1957,2008-09-01,Rio Grande do Norte,11.258681529999999
1958,2008-10-01,Rio Grande do Norte,10.57219095
1959,2008-11-01,Rio Grande do Norte,10.16472086
1960,2008-12-01,Rio Grande do Norte,10.753451609999999
1961,2009-01-01,Rio Grande do Norte,10.207998289999999
1962,2009-02-01,Rio Grande do Norte,10.721328369999998
1963,2009-03-01,Rio Grande do Norte,12.29822711
1964,2009-04-01,Rio Grande do Norte,11.640067279999998
1965,2009-05-01,Rio Grande do Norte,12.3975242
1966,2009-06-01,Rio Grande do Norte,12.62931937
1967,2009-07-01,Rio Grande do Norte,13.17427704
1968,2009-08-01,Rio Grande do Norte,12.74432816
1969,2009-09-01,Rio Grande do Norte,13.44006699
1970,2009-10-01,Rio Grande do Norte,13.52603442
1971,2009-11-01,Rio Grande do Norte,13.15339869
1972,2009-12-01,Rio Grande do Norte,12.49312823
1973,2010-01-01,Rio Grande do Norte,12.729297560000001
1974,2010-02-01,Rio Grande do Norte,11.551990570000001
1975,2010-03-01,Rio Grande do Norte,15.162136630000001
1976,2010-04-01,Rio Grande do Norte,13.64931945
1977,2010-05-01,Rio Grande do Norte,14.24202319
1978,2010-06-01,Rio Grande do Norte,12.55183185
1979,2010-07-01,Rio Grande do Norte,13.470311650000001
1980,2010-08-01,Rio Grande do Norte,14.15697775
1981,2010-09-01,Rio Grande do Norte,13.940868
1982,2010-10-01,Rio Grande do Norte,13.27205748
1983,2010-11-01,Rio Grande do Norte,13.47310756
1984,2010-12-01,Rio Grande do Norte,12.78892915
1985,2011-01-01,Rio Grande do Norte,12.51657932
1986,2011-02-01,Rio Grande do Norte,13.77568396
1987,2011-03-01,Rio Grande do Norte,14.970286869999999
1988,2011-04-01,Rio Grande do Norte,13.98461576
1989,2011-05-01,Rio Grande do Norte,15.30939475
1990,2011-06-01,Rio Grande do Norte,14.67497435
1991,2011-07-01,Rio Grande do Norte,14.91168635
1992,2011-08-01,Rio Grande do Norte,15.09185751
1993,2011-09-01,Rio Grande do Norte,14.66346645
1994,2011-10-01,Rio Grande do Norte,14.558218980000001
1995,2011-11-01,Rio Grande do Norte,14.19870051
1996,2011-12-01,Rio Grande do Norte,12.53358682
1997,2012-01-01,Rio Grande do Norte,13.94918034
1998,2012-02-01,Rio Grande do Norte,13.731504699999999
1999,2012-03-01,Rio Grande do Norte,15.96224968
2000,2012-04-01,Rio Grande do Norte,14.074322630000001
2001,2012-05-01,Rio Grande do Norte,15.274938970000001
2002,2012-06-01,Rio Grande do Norte,14.41773749
2003,2012-07-01,Rio Grande do Norte,16.23430986
2004,2012-08-01,Rio Grande do Norte,15.6100186
2005,2012-09-01,Rio Grande do Norte,12.22952701
2006,2012-10-01,Rio Grande do Norte,14.79989201
2007,2012-11-01,Rio Grande do Norte,14.132316710000001
2008,2012-12-01,Rio Grande do Norte,12.87849494
2009,2013-01-01,Rio Grande do Norte,14.75779833
2010,2013-02-01,Rio Grande do Norte,13.55950612
2011,2013-03-01,Rio Grande do Norte,15.838411279999999
2012,2013-04-01,Rio Grande do Norte,17.44002433
2013,2013-05-01,Rio Grande do Norte,16.749166810000002
2014,2013-06-01,Rio Grande do Norte,15.541512939999999
2015,2013-07-01,Rio Grande do Norte,16.88348954
2016,2013-08-01,Rio Grande do Norte,16.13854788
2017,2013-09-01,Rio Grande do Norte,16.14123437
2018,2013-10-01,Rio Grande do Norte,16.16157567
2019,2013-11-01,Rio Grande do Norte,14.4195146
2020,2013-12-01,Rio Grande do Norte,14.117580310000001
2021,2014-01-01,Rio Grande do Norte,14.49597222
2022,2014-02-01,Rio Grande do Norte,15.446589320000001
2023,2014-03-01,Rio Grande do Norte,15.63316365
2024,2014-04-01,Rio Grande do Norte,16.870824640000002
2025,2014-05-01,Rio Grande do Norte,18.06927941
2026,2014-06-01,Rio Grande do Norte,16.23449193
2027,2014-07-01,Rio Grande do Norte,17.895994390000002
2028,2014-08-01,Rio Grande do Norte,16.240425939999998
2029,2014-09-01,Rio Grande do Norte,16.32561703
2030,2014-10-01,Rio Grande do Norte,17.07831428
2031,2014-11-01,Rio Grande do Norte,16.55363998
2032,2014-12-01,Rio Grande do Norte,15.860056929999999
2033,2015-01-01,Rio Grande do Norte,15.834842779999999
2034,2015-02-01,Rio Grande do Norte,14.7751749
2035,2015-03-01,Rio Grande do Norte,18.63954797
2036,2015-04-01,Rio Grande do Norte,17.463935460000002
2037,2015-05-01,Rio Grande do Norte,18.4419063
2038,2015-06-01,Rio Grande do Norte,17.78444468
2039,2015-07-01,Rio Grande do Norte,19.203746350000003
2040,2015-08-01,Rio Grande do Norte,18.47514093
2041,2015-09-01,Rio Grande do Norte,18.225975899999998
2042,2015-10-01,Rio Grande do Norte,18.26281706
2043,2015-11-01,Rio Grande do Norte,16.917374239999997
2044,2015-12-01,Rio Grande do Norte,16.6215344
2045,2016-01-01,Rio Grande do Norte,17.06439741
2046,2016-02-01,Rio Grande do Norte,16.62782282
2047,2016-03-01,Rio Grande do Norte,18.525680920000003
2048,2016-04-01,Rio Grande do Norte,18.41120345
2049,2016-05-01,Rio Grande do Norte,19.98192916
2050,2016-06-01,Rio Grande do Norte,18.19656943
2051,2016-07-01,Rio Grande do Norte,17.59642867
2052,2016-08-01,Rio Grande do Norte,16.55329383
2053,2016-09-01,Rio Grande do Norte,13.67228729
2054,2016-10-01,Rio Grande do Norte,19.082523579999997
2055,2016-11-01,Rio Grande do Norte,16.78552238
2056,2016-12-01,Rio Grande do Norte,17.24158989
2057,2017-01-01,Rio Grande do Norte,17.959290059999997
2058,2017-02-01,Rio Grande do Norte,16.12695692
2059,2017-03-01,Rio Grande do Norte,19.36626916
2060,2017-04-01,Rio Grande do Norte,18.22530241
2061,2017-05-01,Rio Grande do Norte,20.22742564
2062,2017-06-01,Rio Grande do Norte,18.86144544
2063,2017-07-01,Rio Grande do Norte,18.76651459
2064,2017-08-01,Rio Grande do Norte,20.02897678
2065,2017-09-01,Rio Grande do Norte,18.5312626
2066,2017-10-01,Rio Grande do Norte,18.12257713
2067,2017-11-01,Rio Grande do Norte,18.169461870000003
2068,2017-12-01,Rio Grande do Norte,18.11825843
2069,2018-01-01,Rio Grande do Norte,19.045469420000003
2070,2018-02-01,Rio Grande do Norte,18.25403458
2071,2018-03-01,Rio Grande do Norte,20.97218731
2072,2018-04-01,Rio Grande do Norte,20.717428899999998
2073,2018-05-01,Rio Grande do Norte,21.99185964
2074,2018-06-01,Rio Grande do Norte,20.90980817
2075,2018-07-01,Rio Grande do Norte,21.54486414
2076,2018-08-01,Rio Grande do Norte,22.61685875
2077,2018-09-01,Rio Grande do Norte,19.926336210000002
2078,2018-10-01,Rio Grande do Norte,22.290820670000002
2079,2018-11-01,Rio Grande do Norte,20.44527359
2080,2018-12-01,Rio Grande do Norte,19.38037516
2081,2019-01-01,Rio Grande do Norte,21.14737776
2082,2019-02-01,Rio Grande do Norte,20.77092583
2083,2019-03-01,Rio Grande do Norte,21.77521378
2084,2019-04-01,Rio Grande do Norte,22.20657663
2085,2019-05-01,Rio Grande do Norte,23.81943058
2086,2019-06-01,Rio Grande do Norte,21.61356761
2087,2019-07-01,Rio Grande do Norte,22.13708777
2088,2019-08-01,Rio Grande do Norte,23.07330772
2089,2019-09-01,Rio Grande do Norte,23.43726573
2090,2019-10-01,Rio Grande do Norte,23.08576553
2091,2019-11-01,Rio Grande do Norte,20.35016795
2092,2019-12-01,Rio Grande do Norte,20.13589521
2093,2020-01-01,Rio Grande do Norte,22.201116149999997
2094,2020-02-01,Rio Grande do Norte,20.512979079999997
2095,2020-03-01,Rio Grande do Norte,20.93669202
2096,2020-04-01,Rio Grande do Norte,17.31994766
2097,2020-05-01,Rio Grande do Norte,19.91657052
2098,2020-06-01,Rio Grande do Norte,20.219961809999997
2099,2020-07-01,Rio Grande do Norte,19.59305745
2100,2008-02-01,Paraíba,10.87158962
2101,2008-03-01,Paraíba,12.348758140000001
2102,2008-04-01,Paraíba,12.68096513
2103,2008-05-01,Paraíba,13.25841171
2104,2008-06-01,Paraíba,12.24668633
2105,2008-07-01,Paraíba,13.0908426
2106,2008-08-01,Paraíba,12.67377435
2107,2008-09-01,Paraíba,12.79063917
2108,2008-10-01,Paraíba,12.72766114
2109,2008-11-01,Paraíba,12.45808228
2110,2008-12-01,Paraíba,12.454203960000001
2111,2009-01-01,Paraíba,13.4670881
2112,2009-02-01,Paraíba,12.52148465
2113,2009-03-01,Paraíba,16.45449351
2114,2009-04-01,Paraíba,15.58984409
2115,2009-05-01,Paraíba,16.50708017
2116,2009-06-01,Paraíba,14.97820745
2117,2009-07-01,Paraíba,16.332259230000002
2118,2009-08-01,Paraíba,16.03749047
2119,2009-09-01,Paraíba,15.829092730000001
2120,2009-10-01,Paraíba,17.07337225
2121,2009-11-01,Paraíba,15.71838126
2122,2009-12-01,Paraíba,14.643961699999998
2123,2010-01-01,Paraíba,15.25355769
2124,2010-02-01,Paraíba,14.01870286
2125,2010-03-01,Paraíba,16.62207593
2126,2010-04-01,Paraíba,16.20560799
2127,2010-05-01,Paraíba,17.03039364
2128,2010-06-01,Paraíba,15.16461287
2129,2010-07-01,Paraíba,16.55734962
2130,2010-08-01,Paraíba,16.38138697
2131,2010-09-01,Paraíba,15.59516302
2132,2010-10-01,Paraíba,15.6941234
2133,2010-11-01,Paraíba,15.58465756
2134,2010-12-01,Paraíba,14.675341730000001
2135,2011-01-01,Paraíba,14.904674539999998
2136,2011-02-01,Paraíba,15.59084164
2137,2011-03-01,Paraíba,16.41489676
2138,2011-04-01,Paraíba,15.02195587
2139,2011-05-01,Paraíba,15.64387548
2140,2011-06-01,Paraíba,14.73275629
2141,2011-07-01,Paraíba,14.671783099999999
2142,2011-08-01,Paraíba,15.63726411
2143,2011-09-01,Paraíba,15.35748301
2144,2011-10-01,Paraíba,14.985747960000001
2145,2011-11-01,Paraíba,14.98977707
2146,2011-12-01,Paraíba,14.06849989
2147,2012-01-01,Paraíba,14.50113633
2148,2012-02-01,Paraíba,13.78588574
2149,2012-03-01,Paraíba,15.44869292
2150,2012-04-01,Paraíba,14.8720143
2151,2012-05-01,Paraíba,16.622176070000002
2152,2012-06-01,Paraíba,14.90268751
2153,2012-07-01,Paraíba,16.0584934
2154,2012-08-01,Paraíba,16.21903077
2155,2012-09-01,Paraíba,15.37479425
2156,2012-10-01,Paraíba,15.16736107
2157,2012-11-01,Paraíba,15.12901984
2158,2012-12-01,Paraíba,14.00753473
2159,2013-01-01,Paraíba,15.55418001
2160,2013-02-01,Paraíba,14.712501849999999
2161,2013-03-01,Paraíba,16.41824441
2162,2013-04-01,Paraíba,17.311199769999998
2163,2013-05-01,Paraíba,17.47956389
2164,2013-06-01,Paraíba,15.895477080000001
2165,2013-07-01,Paraíba,17.26459847
2166,2013-08-01,Paraíba,16.78935935
2167,2013-09-01,Paraíba,16.4779333
2168,2013-10-01,Paraíba,16.56038514
2169,2013-11-01,Paraíba,15.69958532
2170,2013-12-01,Paraíba,15.199279480000001
2171,2014-01-01,Paraíba,16.36923836
2172,2014-02-01,Paraíba,15.38364893
2173,2014-03-01,Paraíba,16.333987439999998
2174,2014-04-01,Paraíba,16.79602557
2175,2014-05-01,Paraíba,17.35724308
2176,2014-06-01,Paraíba,16.14206665
2177,2014-07-01,Paraíba,17.118592149999998
2178,2014-08-01,Paraíba,16.517254
2179,2014-09-01,Paraíba,16.787470589999998
2180,2014-10-01,Paraíba,16.734999730000002
2181,2014-11-01,Paraíba,16.03622651
2182,2014-12-01,Paraíba,14.7802878
2183,2015-01-01,Paraíba,15.39890801
2184,2015-02-01,Paraíba,13.52569018
2185,2015-03-01,Paraíba,16.95113159
2186,2015-04-01,Paraíba,16.46141563
2187,2015-05-01,Paraíba,16.91406206
2188,2015-06-01,Paraíba,15.818047960000001
2189,2015-07-01,Paraíba,17.08132783
2190,2015-08-01,Paraíba,17.065636079999997
2191,2015-09-01,Paraíba,16.7315917
2192,2015-10-01,Paraíba,16.50843364
2193,2015-11-01,Paraíba,15.909632890000001
2194,2015-12-01,Paraíba,14.39425406
2195,2016-01-01,Paraíba,15.121711529999999
2196,2016-02-01,Paraíba,14.570163449999999
2197,2016-03-01,Paraíba,16.69366487
2198,2016-04-01,Paraíba,16.53510266
2199,2016-05-01,Paraíba,17.69211748
2200,2016-06-01,Paraíba,15.780382269999999
2201,2016-07-01,Paraíba,16.02454841
2202,2016-08-01,Paraíba,16.82835047
2203,2016-09-01,Paraíba,16.10616852
2204,2016-10-01,Paraíba,15.42991133
2205,2016-11-01,Paraíba,15.07157609
2206,2016-12-01,Paraíba,14.408708769999999
2207,2017-01-01,Paraíba,15.31115384
2208,2017-02-01,Paraíba,14.34872645
2209,2017-03-01,Paraíba,18.647794670000003
2210,2017-04-01,Paraíba,16.71032848
2211,2017-05-01,Paraíba,18.77468027
2212,2017-06-01,Paraíba,17.436389329999997
2213,2017-07-01,Paraíba,17.99520252
2214,2017-08-01,Paraíba,19.35170153
2215,2017-09-01,Paraíba,18.646289969999998
2216,2017-10-01,Paraíba,18.245810010000003
2217,2017-11-01,Paraíba,17.985557309999997
2218,2017-12-01,Paraíba,16.38832231
2219,2018-01-01,Paraíba,17.867994890000002
2220,2018-02-01,Paraíba,16.83028457
2221,2018-03-01,Paraíba,18.65984018
2222,2018-04-01,Paraíba,18.830153600000003
2223,2018-05-01,Paraíba,19.53678789
2224,2018-06-01,Paraíba,18.66877293
2225,2018-07-01,Paraíba,19.04687799
2226,2018-08-01,Paraíba,19.88905691
2227,2018-09-01,Paraíba,18.24104636
2228,2018-10-01,Paraíba,18.93304343
2229,2018-11-01,Paraíba,18.351401879999997
2230,2018-12-01,Paraíba,17.45464389
2231,2019-01-01,Paraíba,18.42339703
2232,2019-02-01,Paraíba,18.23830593
2233,2019-03-01,Paraíba,19.04274075
2234,2019-04-01,Paraíba,19.98525854
2235,2019-05-01,Paraíba,20.59910873
2236,2019-06-01,Paraíba,18.616883329999997
2237,2019-07-01,Paraíba,20.45098867
2238,2019-08-01,Paraíba,19.85469954
2239,2019-09-01,Paraíba,19.250722850000002
2240,2019-10-01,Paraíba,20.22861055
2241,2019-11-01,Paraíba,18.79317773
2242,2019-12-01,Paraíba,17.35047069
2243,2020-01-01,Paraíba,18.4835226
2244,2020-02-01,Paraíba,17.2974523
2245,2020-03-01,Paraíba,17.60747801
2246,2020-04-01,Paraíba,15.386630890000001
2247,2020-05-01,Paraíba,18.97054357
2248,2020-06-01,Paraíba,19.66609687
2249,2020-07-01,Paraíba,15.49146906
2250,2008-02-01,Distrito Federal,10.2159568
2251,2008-03-01,Distrito Federal,11.62791826
2252,2008-04-01,Distrito Federal,11.92201536
2253,2008-05-01,Distrito Federal,11.900817
2254,2008-06-01,Distrito Federal,11.96927176
2255,2008-07-01,Distrito Federal,11.299443
2256,2008-08-01,Distrito Federal,11.54845189
2257,2008-09-01,Distrito Federal,12.4225776
2258,2008-10-01,Distrito Federal,12.41997684
2259,2008-11-01,Distrito Federal,12.30269899
2260,2008-12-01,Distrito Federal,12.0056696
2261,2009-01-01,Distrito Federal,13.150489
2262,2009-02-01,Distrito Federal,12.358825509999999
2263,2009-03-01,Distrito Federal,14.44551857
2264,2009-04-01,Distrito Federal,14.43421104
2265,2009-05-01,Distrito Federal,14.62216793
2266,2009-06-01,Distrito Federal,14.2094138
2267,2009-07-01,Distrito Federal,14.459081789999999
2268,2009-08-01,Distrito Federal,15.05199346
2269,2009-09-01,Distrito Federal,14.04571183
2270,2009-10-01,Distrito Federal,13.16277524
2271,2009-11-01,Distrito Federal,13.1975967
2272,2009-12-01,Distrito Federal,12.88950922
2273,2010-01-01,Distrito Federal,13.48404667
2274,2010-02-01,Distrito Federal,13.29573866
2275,2010-03-01,Distrito Federal,14.92838444
2276,2010-04-01,Distrito Federal,13.535496109999999
2277,2010-05-01,Distrito Federal,14.39459986
2278,2010-06-01,Distrito Federal,13.863063
2279,2010-07-01,Distrito Federal,14.05158656
2280,2010-08-01,Distrito Federal,15.07333693
2281,2010-09-01,Distrito Federal,14.6367244
2282,2010-10-01,Distrito Federal,14.05206336
2283,2010-11-01,Distrito Federal,14.27701684
2284,2010-12-01,Distrito Federal,12.47475739
2285,2011-01-01,Distrito Federal,14.61165544
2286,2011-02-01,Distrito Federal,13.51024387
2287,2011-03-01,Distrito Federal,15.156900720000001
2288,2011-04-01,Distrito Federal,14.830081289999999
2289,2011-05-01,Distrito Federal,15.03980335
2290,2011-06-01,Distrito Federal,14.53359349
2291,2011-07-01,Distrito Federal,14.15227774
2292,2011-08-01,Distrito Federal,16.20328214
2293,2011-09-01,Distrito Federal,15.54533316
2294,2011-10-01,Distrito Federal,14.984401720000001
2295,2011-11-01,Distrito Federal,14.51763925
2296,2011-12-01,Distrito Federal,13.66013957
2297,2012-01-01,Distrito Federal,15.24341025
2298,2012-02-01,Distrito Federal,14.058287029999999
2299,2012-03-01,Distrito Federal,15.75645246
2300,2012-04-01,Distrito Federal,15.26466996
2301,2012-05-01,Distrito Federal,15.568002779999999
2302,2012-06-01,Distrito Federal,15.122475439999999
2303,2012-07-01,Distrito Federal,15.049839460000001
2304,2012-08-01,Distrito Federal,15.49855436
2305,2012-09-01,Distrito Federal,15.242942800000002
2306,2012-10-01,Distrito Federal,15.813900689999999
2307,2012-11-01,Distrito Federal,13.666331640000001
2308,2012-12-01,Distrito Federal,13.16822945
2309,2013-01-01,Distrito Federal,14.10284197
2310,2013-02-01,Distrito Federal,14.46358448
2311,2013-03-01,Distrito Federal,16.20427468
2312,2013-04-01,Distrito Federal,16.66120889
2313,2013-05-01,Distrito Federal,17.0354569
2314,2013-06-01,Distrito Federal,15.936938199999998
2315,2013-07-01,Distrito Federal,15.619909980000001
2316,2013-08-01,Distrito Federal,17.2074264
2317,2013-09-01,Distrito Federal,15.938775369999998
2318,2013-10-01,Distrito Federal,16.919100739999998
2319,2013-11-01,Distrito Federal,14.95090668
2320,2013-12-01,Distrito Federal,14.38554052
2321,2014-01-01,Distrito Federal,15.34726506
2322,2014-02-01,Distrito Federal,14.53839824
2323,2014-03-01,Distrito Federal,17.06047032
2324,2014-04-01,Distrito Federal,17.18159931
2325,2014-05-01,Distrito Federal,17.25523112
2326,2014-06-01,Distrito Federal,16.249619640000002
2327,2014-07-01,Distrito Federal,15.58721518
2328,2014-08-01,Distrito Federal,14.95461088
2329,2014-09-01,Distrito Federal,14.30993108
2330,2014-10-01,Distrito Federal,13.765945140000001
2331,2014-11-01,Distrito Federal,14.020609039999998
2332,2014-12-01,Distrito Federal,13.73078149
2333,2015-01-01,Distrito Federal,12.28586367
2334,2015-02-01,Distrito Federal,11.94645793
2335,2015-03-01,Distrito Federal,16.99351309
2336,2015-04-01,Distrito Federal,15.98940075
2337,2015-05-01,Distrito Federal,15.24815843
2338,2015-06-01,Distrito Federal,15.1699334
2339,2015-07-01,Distrito Federal,14.58493345
2340,2015-08-01,Distrito Federal,15.25371089
2341,2015-09-01,Distrito Federal,15.83181605
2342,2015-10-01,Distrito Federal,14.37056276
2343,2015-11-01,Distrito Federal,14.39632833
2344,2015-12-01,Distrito Federal,14.06926882
2345,2016-01-01,Distrito Federal,15.55648741
2346,2016-02-01,Distrito Federal,15.62979861
2347,2016-03-01,Distrito Federal,16.6927613
2348,2016-04-01,Distrito Federal,15.92207667
2349,2016-05-01,Distrito Federal,17.50363122
2350,2016-06-01,Distrito Federal,17.529009969999997
2351,2016-07-01,Distrito Federal,16.54785494
2352,2016-08-01,Distrito Federal,17.770626699999998
2353,2016-09-01,Distrito Federal,16.58893142
2354,2016-10-01,Distrito Federal,17.42087975
2355,2016-11-01,Distrito Federal,16.55198173
2356,2016-12-01,Distrito Federal,16.10863474
2357,2017-01-01,Distrito Federal,18.09776483
2358,2017-02-01,Distrito Federal,15.39227358
2359,2017-03-01,Distrito Federal,18.69934869
2360,2017-04-01,Distrito Federal,16.523664460000003
2361,2017-05-01,Distrito Federal,15.5319986
2362,2017-06-01,Distrito Federal,18.57361032
2363,2017-07-01,Distrito Federal,17.54137812
2364,2017-08-01,Distrito Federal,19.14309184
2365,2017-09-01,Distrito Federal,17.94984452
2366,2017-10-01,Distrito Federal,18.20021374
2367,2017-11-01,Distrito Federal,17.40970146
2368,2017-12-01,Distrito Federal,16.03871079
2369,2018-01-01,Distrito Federal,18.97684656
2370,2018-02-01,Distrito Federal,18.38924038
2371,2018-03-01,Distrito Federal,19.74654297
2372,2018-04-01,Distrito Federal,19.508159579999997
2373,2018-05-01,Distrito Federal,19.463161260000003
2374,2018-06-01,Distrito Federal,18.40038835
2375,2018-07-01,Distrito Federal,18.783802780000002
2376,2018-08-01,Distrito Federal,20.2917413
2377,2018-09-01,Distrito Federal,19.38806107
2378,2018-10-01,Distrito Federal,19.677470120000002
2379,2018-11-01,Distrito Federal,18.39789323
2380,2018-12-01,Distrito Federal,17.56477475
2381,2019-01-01,Distrito Federal,19.662949329999996
2382,2019-02-01,Distrito Federal,18.27082361
2383,2019-03-01,Distrito Federal,20.04608124
2384,2019-04-01,Distrito Federal,20.60203752
2385,2019-05-01,Distrito Federal,21.10110801
2386,2019-06-01,Distrito Federal,19.36181939
2387,2019-07-01,Distrito Federal,21.51492674
2388,2019-08-01,Distrito Federal,21.13336151
2389,2019-09-01,Distrito Federal,20.9636216
2390,2019-10-01,Distrito Federal,21.333585199999998
2391,2019-11-01,Distrito Federal,19.61740092
2392,2019-12-01,Distrito Federal,19.20714801
2393,2020-01-01,Distrito Federal,20.42906727
2394,2020-02-01,Distrito Federal,18.21917296
2395,2020-03-01,Distrito Federal,19.40544688
2396,2020-04-01,Distrito Federal,18.123899780000002
2397,2020-05-01,Distrito Federal,21.43743022
2398,2020-06-01,Distrito Federal,23.47977303
2399,2020-07-01,Distrito Federal,22.23354226
2400,2008-02-01,Mato Grosso do Sul,8.27928879
2401,2008-03-01,Mato Grosso do Sul,9.79388878
2402,2008-04-01,Mato Grosso do Sul,8.99754275
2403,2008-05-01,Mato Grosso do Sul,9.84210859
2404,2008-06-01,Mato Grosso do Sul,10.257782
2405,2008-07-01,Mato Grosso do Sul,10.16782724
2406,2008-08-01,Mato Grosso do Sul,9.60284349
2407,2008-09-01,Mato Grosso do Sul,10.27246674
2408,2008-10-01,Mato Grosso do Sul,10.81411153
2409,2008-11-01,Mato Grosso do Sul,10.371654900000001
2410,2008-12-01,Mato Grosso do Sul,9.140959800000001
2411,2009-01-01,Mato Grosso do Sul,9.771575460000001
2412,2009-02-01,Mato Grosso do Sul,9.64870617
